10Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
146,Matthew Corrente\correma01,21,NJD,D,12,0,0,0,0,24,0.1,0,0,0,0,0,0,0,6,0.0,106,8:51,6,11,0,0,
147,Joe Corvo\corvojo01,32,TOT,D,52,6,12,18,-10,12,2.4,1,5,0,0,8,4,0,99,6.1,1212,23:18,65,34,0,0,
147,Joe Corvo\corvojo01,32,CAR,D,34,4,8,12,-6,10,2.0,0,4,0,0,6,2,0,76,5.3,857,25:13,41,19,0,0,
147,Joe Corvo\corvojo01,32,WSH,D,18,2,4,6,-4,2,0.4,1,1,0,0,2,2,0,23,8.7,354,19:41,24,15,0,0,
148,Riley Cote\coteri01,27,PHI,LW,15,0,0,0,0,24,-0.1,0,0,0,0,0,0,0,7,0.0,45,3:02,0,13,0,0,
149,Logan Couture\coutulo01,20,SJS,C,25,5,4,9,4,6,1.2,4,1,0,1,4,0,0,42,11.9,256,10:16,11,14,75,68,52.4
150,Jared Cowen\cowenja01,19,OTT,D,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,7,6:46,0,0,0,0,
151,Ryan Craig\craigry01,28,TBL,C,3,0,0,0,0,5,-0.1,0,0,0,0,0,0,0,5,0.0,29,9:47,1,3,0,1,0.0
152,B.J. Crombeen\crombbj01,24,STL,RW,79,7,8,15,-5,168,0.5,6,0,1,1,7,0,1,120,5.8,1033,13:05,31,82,18,33,35.3
153,Sidney Crosby\crosbsi01,22,PIT,C,81,51,58,109,15,71,14.7,36,13,2,6,36,21,1,298,17.1,1778,21:57,42,62,992,781,56.0
154,Matt Cullen\cullema01,33,TOT,C,81,16,32,48,-7,34,4.0,12,2,2,2,21,10,1,195,8.2,1519,18:45,48,70,568,542,51.2
154,Matt Cullen\cullema01,33,CAR,C,60,12,28,40,0,26,3.6,9,1,2,1,19,8,1,137,8.8,1142,19:02,33,58,437,450,49.3
154,Matt Cullen\cullema01,33,OTT,C,21,4,4,8,-7,8,0.4,3,1,0,1,2,2,0,58,6.9,378,17:59,15,12,131,92,58.7
155,Kyle Cumiskey\cumisky01,23,COL,D,61,7,13,20,0,20,3.7,5,2,0,1,8,5,0,74,9.5,1208,19:48,105,47,0,0,
156,Matt D'Agostini\dagosma01,23,TOT,RW,47,2,2,4,-15,28,-0.7,2,0,0,0,2,0,0,54,3.7,460,9:47,17,33,7,3,70.0
156,Matt D'Agostini\dagosma01,23,MTL,RW,40,2,2,4,-12,26,-0.5,2,0,0,0,2,0,0,48,4.2,396,9:53,16,26,2,1,66.7
156,Matt D'Agostini\dagosma01,23,STL,RW,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,6,0.0,65,9:13,1,7,5,2,71.4
157,Evgenii Dadonov\dadonev01,20,FLA,RW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,53,13:14,2,3,0,0,
158,Trevor Daley\daleytr01,26,DAL,D,77,6,16,22,3,25,4.5,4,2,0,2,12,3,1,107,5.6,1708,22:11,131,36,0,0,
159,Mathieu Darche\darchma01,33,MTL,LW,29,5,5,10,2,4,1.2,5,0,0,3,5,0,0,43,11.6,314,10:51,12,39,3,2,60.0
160,Pavel Datsyuk\datsypa01,31,DET,C,80,27,43,70,17,18,8.6,18,9,0,3,27,16,0,203,13.3,1628,20:21,33,85,589,478,55.2
161,Kaspars Daugavins\daugaka01,21,OTT,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,8,8:26,0,2,0,0,
162,Patrick Davis\davispa01,23,NJD,LW,8,1,0,1,-2,0,0.0,1,0,0,0,0,0,0,8,12.5,101,12:37,2,21,4,2,66.7
163,Rob Davison\davisro01,29,NJD,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,4,3:59,,0,,,
164,Nigel Dawes\dawesni01,24,CGY,LW,66,14,18,32,1,18,3.5,10,4,0,2,13,5,0,96,14.6,960,14:32,32,66,0,1,0.0
165,Michael Del Zotto\delzomi01,19,NYR,D,80,9,28,37,-20,32,5.2,5,4,0,1,10,18,0,81,11.1,1518,18:58,92,162,0,0,
166,Jason Demers\demerja01,21,SJS,D,51,4,17,21,5,21,3.7,1,3,0,1,9,8,0,52,7.7,787,15:26,40,42,0,0,
167,Pavol Demitra\demitpa01,35,VAN,C,28,3,13,16,3,0,1.3,2,1,0,0,6,7,0,53,5.7,454,16:13,12,18,46,40,53.5
168,Guillaume Desbiens\desbigu01,24,VAN,D,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,9,9:25,0,1,0,0,
169,David Desharnais\deshada01,23,MTL,C,6,0,1,1,-1,0,0.0,0,0,0,0,0,1,0,2,0.0,51,8:27,2,2,16,12,57.1
170,Andre Deveaux\deveaan01,25,TOR,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,6,6:09,0,1,1,0,100.0
171,Shane Doan\doansh01,33,PHX,RW,82,18,37,55,3,41,5.5,13,5,0,4,26,11,0,234,7.7,1571,19:10,25,154,70,83,45.8
172,Shean Donovan\donovsh01,35,OTT,RW,30,2,3,5,-4,40,0.2,2,0,0,0,3,0,0,24,8.3,223,7:26,0,21,0,5,0.0
173,Derek Dorsett\dorsede01,23,CBJ,RW,51,4,10,14,6,105,1.2,4,0,0,0,9,1,0,57,7.0,555,10:53,24,102,9,24,27.3
174,Drew Doughty\doughdr01,20,LAK,D,82,16,43,59,20,54,11.9,7,9,0,5,21,22,0,142,11.3,2048,24:59,75,155,0,0,
175,Jake Dowell\dowelja01,24,CHI,C,3,1,1,2,1,5,0.3,1,0,0,0,1,0,0,4,25.0,21,6:56,0,5,2,2,50.0
176,Steve Downie\downist01,22,TBL,RW,79,22,24,46,14,208,5.9,15,7,0,1,20,4,0,116,19.0,1162,14:43,20,139,17,17,50.0
177,Kris Draper\drapekr01,38,DET,C,81,7,15,22,-2,28,1.5,6,1,0,0,14,0,1,98,7.1,935,11:32,19,99,166,153,52.0
178,Davis Drewiske\drewida01,25,LAK,D,42,1,7,8,-4,14,1.3,1,0,0,0,7,0,0,32,3.1,640,15:15,59,30,0,0,
179,Chris Drury\drurych01,33,NYR,C,77,14,18,32,-10,31,2.4,12,2,0,1,11,6,1,148,9.5,1369,17:47,97,67,638,568,52.9
180,Brandon Dubinsky\dubinbr01,23,NYR,C,69,20,24,44,9,54,5.2,12,6,2,5,20,4,0,165,12.1,1349,19:33,36,129,347,328,51.4
181,Matt Duchene\duchema01,19,COL,C,81,24,31,55,1,16,5.8,13,10,1,2,20,11,0,180,13.3,1436,17:44,28,51,479,609,44.0
182,Mike Duco\ducomi01,22,FLA,LW,10,0,0,0,-3,50,-0.3,0,0,0,0,0,0,0,6,0.0,77,7:43,3,22,0,0,
183,J.P. Dumont\dumonjp01,31,NSH,RW,74,17,28,45,8,20,5.2,13,3,1,3,18,10,0,112,15.2,1093,14:46,19,20,0,0,
184,Pascal Dupuis\dupuipa01,30,PIT,LW,81,18,20,38,5,16,4.1,18,0,0,5,20,0,0,157,11.5,1149,14:11,48,85,13,20,39.4
185,Philippe Dupuis\dupuiph01,24,COL,C,4,0,1,1,1,2,0.1,0,0,0,0,1,0,0,4,0.0,33,8:14,4,4,9,11,45.0
186,Chris Durno\durnoch01,29,COL,LW,41,4,4,8,3,47,0.8,4,0,0,0,4,0,0,27,14.8,306,7:28,10,56,21,19,52.5
187,Radek Dvorak\dvorara01,32,FLA,RW,76,14,18,32,-7,20,2.4,10,1,3,1,16,2,0,140,10.0,1325,17:26,52,50,3,14,17.6
188,Patrick Dwyer\dwyerpa01,26,CAR,RW,58,7,5,12,-3,6,0.6,7,0,0,2,4,0,1,80,8.8,725,12:30,29,108,78,146,34.8
189,Ben Eager\eagerbe01,26,CHI,LW,60,7,9,16,9,120,1.9,7,0,0,2,9,0,0,68,10.3,500,8:20,6,51,0,1,0.0
190,Robbie Earl\earlro01,24,MIN,LW,32,6,0,6,1,6,0.9,6,0,0,0,0,0,0,29,20.7,286,8:56,6,56,0,2,0.0
191,Mark Eaton\eatonma01,32,PIT,D,79,3,13,16,5,26,3.6,3,0,0,1,12,1,0,65,4.6,1561,19:45,133,27,0,0,
192,Patrick Eaves\eavespa01,25,DET,RW,65,12,10,22,0,26,2.3,11,0,1,1,10,0,0,120,10.0,874,13:26,43,125,4,10,28.6
193,Andrew Ebbett\ebbetan01,27,TOT,C,61,9,6,15,-8,8,1.0,7,2,0,2,3,3,0,72,12.5,775,12:42,30,43,274,279,49.5
193,Andrew Ebbett\ebbetan01,27,MIN,C,49,8,6,14,-8,6,1.0,6,2,0,2,3,3,0,57,14.0,642,13:06,23,32,232,232,50.0
193,Andrew Ebbett\ebbetan01,27,CHI,C,10,1,0,1,1,2,0.1,1,0,0,0,0,0,0,14,7.1,107,10:43,6,9,36,36,50.0
193,Andrew Ebbett\ebbetan01,27,ANA,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,26,12:55,1,2,6,11,35.3
194,Tyler Eckford\eckfoty01,24,NJD,D,3,0,1,1,0,4,0.1,0,0,0,0,0,1,0,1,0.0,22,7:23,3,1,0,0,
195,Alexander Edler\edleral01,23,VAN,D,76,5,37,42,0,40,5.9,3,2,0,0,20,17,0,161,3.1,1721,22:39,115,84,0,2,0.0
196,Christian Ehrhoff\ehrhoch01,27,VAN,D,80,14,30,44,36,42,10.2,8,6,0,3,13,17,0,181,7.7,1823,22:47,82,54,0,0,
197,Patrik Elias\eliaspa01,33,NJD,LW,58,19,29,48,18,40,6.4,15,3,1,4,21,8,0,145,13.1,1022,17:37,16,30,205,252,44.9
198,Corey Elkins\elkinco01,24,LAK,C,3,1,0,1,-2,0,0.1,1,0,0,0,0,0,0,5,20.0,36,11:54,3,2,6,12,33.3
199,Lars Eller\ellerla01,20,STL,C,7,2,0,2,2,4,0.4,1,1,0,0,0,0,0,8,25.0,76,10:49,1,8,9,10,47.4
200,Keaton Ellerby\ellerke01,21,FLA,D,22,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,5,0.0,119,5:26,8,12,0,0,
201,Matt Ellis\ellisma01,28,BUF,LW,72,3,10,13,-1,12,0.6,3,0,0,1,10,0,0,112,2.7,652,9:03,20,33,141,141,50.0
202,Steve Eminger\emingst01,26,ANA,D,63,4,12,16,1,30,3.2,4,0,0,1,10,2,0,45,8.9,1227,19:29,99,102,0,0,
203,Deryk Engelland\engelde01,27,PIT,D,9,0,2,2,-2,17,0.2,0,0,0,0,1,0,1,4,0.0,145,16:08,13,25,0,0,
204,Tyler Ennis\ennisty01,20,BUF,C,10,3,6,9,1,6,1.1,3,0,0,0,3,3,0,23,13.0,153,15:20,5,2,13,18,41.9
205,Toby Enstrom\enstrto01,25,ATL,D,82,6,44,50,-5,30,6.9,4,2,0,0,26,17,1,109,5.5,1826,22:16,99,20,0,0,
206,Martin Erat\eratma01,28,NSH,LW,74,21,28,49,-7,50,5.1,16,5,0,2,18,9,1,168,12.5,1331,17:59,36,48,24,49,32.9
207,Jonathan Ericsson\ericsjo01,25,DET,D,62,4,9,13,-15,44,1.9,3,0,1,1,9,0,0,55,7.3,1036,16:42,47,93,0,0,
208,Anders Eriksson\eriksan01,35,TOT,D,20,0,5,5,2,2,1.1,0,0,0,0,5,0,0,6,0.0,305,15:15,24,19,0,0,
208,Anders Eriksson\eriksan01,35,PHX,D,12,0,3,3,0,2,0.5,0,0,0,0,3,0,0,4,0.0,189,15:45,18,15,0,0,
208,Anders Eriksson\eriksan01,35,NYR,D,8,0,2,2,2,0,0.5,0,0,0,0,2,0,0,2,0.0,116,14:30,6,4,0,0,
209,Loui Eriksson\erikslo01,24,DAL,LW,82,29,42,71,-4,26,7.7,21,6,2,4,35,6,1,214,13.6,1620,19:46,48,31,4,7,36.4
210,John Erskine\erskijo01,29,WSH,D,50,1,5,6,16,66,1.8,1,0,0,0,5,0,0,50,2.0,799,15:59,77,107,0,0,
211,Garnet Exelby\exelbga01,28,TOR,D,51,1,3,4,-8,73,0.3,1,0,0,0,3,0,0,14,7.1,515,10:06,54,87,0,0,
212,Justin Falk\falkju01,21,MIN,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,23,7:33,4,4,0,0,
213,Todd Fedoruk\fedorto01,30,TBL,LW,50,3,3,6,-12,54,-0.2,3,0,0,0,3,0,0,22,13.6,376,7:31,14,55,2,0,100.0
214,Ruslan Fedotenko\fedotru01,31,PIT,LW,80,11,19,30,-17,50,1.6,8,3,0,3,15,4,0,158,7.0,1172,14:39,46,129,10,18,35.7
215,Eric Fehr\fehrer01,24,WSH,RW,69,21,18,39,18,24,5.3,18,3,0,3,15,3,0,145,14.5,837,12:08,21,39,1,1,50.0
216,Andrew Ference\ferenan01,30,BOS,D,51,0,8,8,-7,16,1.9,0,0,0,0,8,0,0,60,0.0,1005,19:42,66,58,0,0,
217,Benn Ferriero\ferribe01,22,SJS,C,24,2,3,5,4,8,0.4,2,0,0,0,3,0,0,42,4.8,267,11:08,3,17,3,1,75.0
218,Brett Festerling\festebr01,23,ANA,D,42,0,3,3,1,15,0.8,0,0,0,0,3,0,0,25,0.0,525,12:30,27,127,0,0,
219,Vernon Fiddler\fiddlve01,29,PHX,C,76,8,22,30,13,46,2.9,5,0,3,1,22,0,0,119,6.7,1090,14:21,47,94,579,530,52.2
220,Nikita Filatov\filatni01,19,CBJ,LW,13,2,0,2,0,8,0.2,2,0,0,1,0,0,0,11,18.2,105,8:07,2,5,2,1,66.7
221,Valtteri Filppula\filppva01,25,DET,C,55,11,24,35,-4,24,3.2,9,1,1,1,16,7,1,114,9.6,1003,18:14,25,34,292,266,52.3
222,Jeff Finger\fingeje01,30,TOR,D,39,2,8,10,-11,20,0.8,2,0,0,0,8,0,0,29,6.9,538,13:47,84,77,0,0,
223,Mike Fisher\fishemi01,29,OTT,C,79,25,28,53,1,59,6.0,15,10,0,6,23,3,2,212,11.8,1498,18:58,79,208,673,618,52.1
224,Mark Fistric\fistrma01,23,DAL,D,67,1,9,10,27,69,4.1,1,0,0,0,8,0,1,46,2.2,1000,14:56,79,171,0,0,
225,Tomas Fleischmann\fleisto01,25,WSH,LW,69,23,28,51,9,28,5.8,16,7,0,4,15,13,0,121,19.0,1106,16:02,17,36,152,204,42.7
226,Mark Flood\floodma01,25,NYI,D,6,0,1,1,-4,0,-0.2,0,0,0,0,1,0,0,5,0.0,76,12:43,5,6,0,0,
227,Nick Foligno\foligni01,22,OTT,LW,61,9,17,26,6,53,2.6,7,2,0,2,13,4,0,83,10.8,873,14:19,23,78,17,33,34.0
228,Adam Foote\footead01,38,COL,D,67,0,9,9,8,64,2.5,0,0,0,0,8,0,1,26,0.0,1297,19:22,102,111,0,0,
229,Maxime Fortunus\fortuma01,26,DAL,D,8,0,0,0,-6,4,-0.4,0,0,0,0,0,0,0,5,0.0,121,15:09,5,4,0,0,
230,Kurtis Foster\fosteku01,28,TBL,D,71,8,34,42,-5,48,6.2,5,3,0,1,11,23,0,165,4.8,1220,17:11,68,59,0,0,
231,Cody Franson\fransco01,22,NSH,D,61,6,15,21,15,16,5.1,5,1,0,3,10,5,0,90,6.7,866,14:12,53,55,0,0,
232,Johan Franzen\franzjo01,30,DET,C,27,10,11,21,1,22,2.6,4,6,0,1,6,5,0,91,11.0,505,18:42,12,46,15,12,55.6
233,Colin Fraser\fraseco01,25,CHI,C,70,7,12,19,6,44,1.8,7,0,0,0,12,0,0,92,7.6,672,9:36,27,62,217,228,48.8
234,Mark Fraser\frasema01,23,NJD,D,61,3,3,6,3,36,2.3,3,0,0,0,3,0,0,24,12.5,755,12:23,46,118,0,0,
235,Trevor Frischmon\frisctr01,28,CBJ,C,3,0,0,0,0,4,0.0,0,0,0,0,0,0,0,1,0.0,18,6:06,0,3,4,2,66.7
236,Michael Frolik\frolimi01,21,FLA,C,82,21,22,43,-4,43,4.3,16,5,0,1,17,5,0,219,9.6,1433,17:29,32,72,13,22,37.1
237,Alex Frolov\froloal01,27,LAK,LW,81,19,32,51,-1,26,4.9,14,5,0,1,24,8,0,182,10.4,1493,18:26,14,58,7,5,58.3
238,Marian Gaborik\gaborma01,27,NYR,RW,76,42,44,86,15,37,12.1,27,14,1,4,31,12,1,272,15.4,1615,21:15,31,59,2,5,28.6
239,Simon Gagne\gagnesi01,29,PHI,LW,58,17,23,40,-1,47,4.4,12,5,0,4,9,14,0,183,9.3,1080,18:37,26,38,1,3,25.0
240,Sam Gagner\gagnesa01,20,EDM,C,68,15,26,41,-8,33,3.8,9,6,0,1,15,11,0,170,8.8,1108,16:17,16,30,336,373,47.4
241,Aaron Gagnon\gagnoaa01,23,DAL,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,18,8:49,1,4,8,3,72.7
242,T.J. Galiardi\galiatj01,21,COL,LW,70,15,24,39,6,28,3.6,12,2,1,3,21,0,3,120,12.5,1273,18:11,43,87,165,162,50.5
243,Jason Garrison\garrija01,25,FLA,D,39,2,6,8,5,23,2.1,2,0,0,0,5,1,0,24,8.3,590,15:08,52,37,0,0,
244,Paul Gaustad\gaustpa01,27,BUF,C,65,12,10,22,-7,82,1.6,9,3,0,1,8,2,0,111,10.8,1023,15:45,34,111,586,438,57.2
245,Nathan Gerbe\gerbena01,22,BUF,C,10,2,3,5,1,4,0.5,0,2,0,1,3,0,0,29,6.9,146,14:39,7,5,1,2,33.3
246,Bruno Gervais\gervabr01,25,NYI,D,71,3,14,17,-15,31,2.0,2,1,0,1,12,1,1,83,3.6,1421,20:01,103,63,0,0,
247,Ryan Getzlaf\getzlry01,24,ANA,C,66,19,50,69,4,79,7.2,11,8,0,5,36,14,0,149,12.8,1430,21:40,49,178,533,591,47.4
248,Tom Gilbert\gilbeto01,27,EDM,D,82,5,26,31,-10,16,4.9,3,1,1,0,17,8,1,98,5.1,1839,22:25,162,52,0,0,
249,Hal Gill\gillha01,34,MTL,D,68,2,9,11,-10,68,2.1,2,0,0,0,8,0,1,41,4.9,1247,18:21,150,82,0,1,0.0
250,Trevor Gillies\gillitr01,31,NYI,LW,14,0,1,1,-2,75,-0.1,0,0,0,0,1,0,0,6,0.0,53,3:49,0,14,0,0,
251,Matt Gilroy\gilroma01,25,NYR,D,69,4,11,15,0,23,3.4,4,0,0,1,8,3,0,82,4.9,1126,16:19,77,57,1,0,100.0
252,Brian Gionta\giontbr01,31,MTL,RW,61,28,18,46,3,26,6.2,18,10,0,3,12,6,0,237,11.8,1266,20:45,33,36,7,6,53.8
253,Mark Giordano\giordma01,26,CGY,D,82,11,19,30,17,81,8.0,6,5,0,1,10,9,0,111,9.9,1709,20:50,124,151,0,0,
254,Dan Girardi\girarda01,25,NYR,D,82,6,18,24,-2,53,5.2,4,1,1,1,15,3,0,108,5.6,1762,21:29,180,178,0,0,
255,Alexandre Giroux\giroual01,28,WSH,C,9,1,2,3,3,4,0.3,1,0,0,0,2,0,0,17,5.9,93,10:22,1,14,0,0,
256,Claude Giroux\giroucl01,22,PHI,RW,82,16,31,47,-9,23,4.3,8,8,0,2,18,13,0,145,11.0,1362,16:37,48,76,297,303,49.5
257,Tanner Glass\glassta01,26,VAN,LW,67,4,7,11,5,115,0.4,4,0,0,0,7,0,0,52,7.7,702,10:28,19,165,3,15,16.7
258,Tim Gleason\gleasti01,27,CAR,D,61,5,14,19,0,78,3.8,3,1,1,0,8,5,1,76,6.6,1293,21:12,112,142,0,0,
259,Curtis Glencross\glenccu01,27,CGY,LW,67,15,18,33,11,58,4.0,10,2,3,2,15,2,1,117,12.8,1053,15:43,28,78,9,14,39.1
260,Marcel Goc\gocma01,26,NSH,C,73,12,18,30,10,14,3.1,12,0,0,1,18,0,0,118,10.2,1072,14:41,26,51,475,437,52.1
261,Eric Godard\godarer01,29,PIT,RW,45,1,2,3,2,76,0.2,1,0,0,0,2,0,0,17,5.9,188,4:11,4,30,1,0,100.0
262,Steven Goertzen\goertst01,25,CAR,RW,6,0,0,0,-2,5,-0.2,0,0,0,0,0,0,0,1,0.0,46,7:44,0,11,0,0,
263,Alex Goligoski\goligal01,24,PIT,D,69,8,29,37,7,22,6.5,6,2,0,0,14,15,0,98,8.2,1478,21:25,93,48,0,0,
264,Scott Gomez\gomezsc01,30,MTL,C,78,12,47,59,1,60,5.3,7,5,0,1,33,14,0,180,6.7,1555,19:56,34,30,698,677,50.8
265,Sergei Gonchar\gonchse01,35,PIT,D,62,11,39,50,-4,49,7.4,5,6,0,3,14,24,1,138,8.0,1513,24:24,90,64,0,0,
266,Andrew Gordon\gordoan01,24,WSH,RW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,13,6:41,1,0,0,0,
267,Boyd Gordon\gordobo01,26,WSH,RW,36,4,6,10,4,12,0.8,4,0,0,0,6,0,0,40,10.0,370,10:17,19,18,123,79,60.9
268,Josh Gorges\gorgejo01,25,MTL,D,82,3,7,10,2,39,3.7,3,0,0,1,4,3,0,52,5.8,1723,21:01,158,85,0,0,
269,Michael Grabner\grabnmi01,22,VAN,RW,20,5,6,11,2,8,1.3,3,2,0,1,3,3,0,63,7.9,278,13:54,1,9,1,1,50.0
270,Mikhail Grabovski\grabomi01,26,TOR,C,59,10,25,35,3,10,3.1,7,2,1,3,22,3,0,126,7.9,991,16:48,27,26,366,369,49.8
271,Triston Grant\granttr01,25,NSH,LW,3,0,0,0,-1,9,-0.1,0,0,0,0,0,0,0,2,0.0,22,7:14,1,5,0,0,
272,Denis Grebeshkov\grebede01,26,TOT,D,51,7,14,21,-16,32,2.8,6,1,0,0,6,7,1,47,14.9,1092,21:24,55,43,1,0,100.0
272,Denis Grebeshkov\grebede01,26,EDM,D,47,6,13,19,-16,26,2.4,5,1,0,0,5,7,1,43,14.0,1026,21:49,51,38,1,0,100.0
272,Denis Grebeshkov\grebede01,26,NSH,D,4,1,1,2,0,6,0.4,1,0,0,0,1,0,0,4,25.0,66,16:28,4,5,0,0,
273,Mike Green\greenmi03,24,WSH,D,75,19,57,76,39,54,13.0,9,10,0,4,31,25,1,205,9.3,1911,25:29,105,133,0,0,
274,Andy Greene\greenan01,27,NJD,D,78,6,31,37,9,14,8.0,2,4,0,4,19,11,1,86,7.0,1836,23:32,155,55,0,0,
275,Matt Greene\greenma01,26,LAK,D,75,2,7,9,4,83,2.9,2,0,0,1,7,0,0,57,3.5,1311,17:29,126,236,0,0,
276,Mike Grier\griermi01,35,BUF,RW,73,10,12,22,-4,14,1.3,10,0,0,2,11,0,1,123,8.1,1153,15:48,43,94,20,32,38.5
277,Nicklas Grossmann\grossni01,25,DAL,D,71,0,7,7,-3,32,1.5,0,0,0,0,6,1,0,58,0.0,1362,19:11,100,150,0,1,0.0
278,Nate Guenin\guenina01,27,PIT,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,27,13:32,2,10,0,0,
279,Bill Guerin\gueribi01,39,PIT,RW,78,21,24,45,-9,75,4.2,10,11,0,4,17,7,0,227,9.3,1367,17:32,13,77,14,14,50.0
280,Ben Guite\guitebe01,31,NSH,C,6,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,5,0.0,51,8:30,4,14,15,19,44.1
281,Carl Gunnarsson\gunnaca01,23,TOR,D,43,3,12,15,8,10,3.3,3,0,0,0,9,2,1,45,6.7,922,21:26,77,46,0,1,0.0
282,Niklas Hagman\hagmani01,30,TOT,LW,82,25,19,44,-4,25,4.9,21,4,0,2,15,4,0,216,11.6,1322,16:07,29,34,11,26,29.7
282,Niklas Hagman\hagmani01,30,TOR,LW,55,20,13,33,-3,23,3.9,16,4,0,1,11,2,0,148,13.5,888,16:09,20,26,10,21,32.3
282,Niklas Hagman\hagmani01,30,CGY,LW,27,5,6,11,-1,2,1.0,5,0,0,1,4,2,0,68,7.4,434,16:05,9,8,1,5,16.7
283,Ron Hainsey\hainsro01,28,ATL,D,80,5,21,26,-6,39,4.1,5,0,0,0,14,5,2,121,4.1,1771,22:08,148,42,0,0,
284,David Hale\haleda01,28,TBL,D,39,0,4,4,-2,25,0.8,0,0,0,0,4,0,0,25,0.0,548,14:03,23,56,0,0,
285,Micheal Haley\haleymi01,23,NYI,C,2,0,0,0,-3,9,-0.2,0,0,0,0,0,0,0,0,,15,7:37,0,2,1,4,20.0
286,Matt Halischuk\halisma01,21,NJD,RW,20,1,1,2,-4,2,-0.2,1,0,0,0,1,0,0,22,4.5,226,11:18,5,10,1,3,25.0
287,Jeff Halpern\halpeje01,33,TOT,C,71,9,10,19,-14,39,0.7,7,2,0,1,7,3,0,71,12.7,1031,14:32,46,42,291,273,51.6
287,Jeff Halpern\halpeje01,33,TBL,C,55,9,8,17,-13,27,0.8,7,2,0,1,5,3,0,65,13.8,861,15:39,37,33,246,227,52.0
287,Jeff Halpern\halpeje01,33,LAK,C,16,0,2,2,-1,12,-0.1,0,0,0,0,2,0,0,6,0.0,171,10:41,9,9,45,46,49.5
288,Dan Hamhuis\hamhuda01,27,NSH,D,78,5,19,24,4,49,5.1,5,0,0,0,18,1,0,115,4.3,1658,21:15,95,148,0,0,
289,Zach Hamill\hamilza01,21,BOS,C,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,12,12:08,2,0,1,3,25.0
290,Roman Hamrlik\hamrlro01,35,MTL,D,75,6,20,26,-2,56,5.5,4,2,0,1,12,7,1,100,6.0,1758,23:26,157,59,0,0,
291,Michal Handzus\handzmi01,32,LAK,C,81,20,22,42,4,38,4.2,14,5,1,6,16,5,1,117,17.1,1483,18:18,60,75,691,661,51.1
292,Scott Hannan\hannasc01,31,COL,D,81,2,14,16,2,40,3.3,2,0,0,0,13,0,1,53,3.8,1776,21:56,144,67,2,0,100.0
293,Jannik Hansen\hanseja01,23,VAN,LW,47,9,6,15,-5,18,1.2,8,0,1,3,6,0,0,67,13.4,580,12:20,11,48,6,8,42.9
294,Christian Hanson\hansoch01,23,TOR,RW,31,2,5,7,-2,16,0.1,1,0,1,0,5,0,0,45,4.4,415,13:22,10,46,98,79,55.4
295,Martin Hanzal\hanzama01,22,PHX,C,81,11,22,33,0,104,2.3,9,2,0,0,18,4,0,147,7.5,1497,18:29,41,171,552,536,50.7
296,Jay Harrison\harrija01,27,CAR,D,38,1,5,6,-8,50,0.6,1,0,0,0,5,0,0,30,3.3,559,14:43,45,66,0,0,
297,Peter Harrold\harrope01,26,LAK,D,39,1,2,3,-2,8,0.6,1,0,0,0,2,0,0,23,4.3,361,9:15,15,20,2,12,14.3
298,Scott Hartnell\hartnsc01,27,PHI,RW,81,14,30,44,-6,155,4.0,6,8,0,4,24,6,0,171,8.2,1273,15:43,30,138,1,4,20.0
299,Martin Havlat\havlama01,28,MIN,LW,73,18,36,54,-19,34,5.0,14,4,0,3,22,14,0,169,10.7,1309,17:56,17,21,6,6,50.0
300,Darren Haydar\haydada01,30,COL,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,5,5:22,0,0,0,0,
301,Dany Heatley\heatlda01,29,SJS,RW,82,39,43,82,14,54,10.6,20,18,1,9,31,12,0,280,13.9,1659,20:14,35,81,14,21,40.0
302,Jochen Hecht\hechtjo01,32,BUF,C,79,21,21,42,14,35,5.0,18,3,0,2,21,0,0,224,9.4,1358,17:11,43,44,143,172,45.4
303,Victor Hedman\hedmavi01,19,TBL,D,74,4,16,20,-3,79,3.9,4,0,0,0,15,1,0,90,4.4,1543,20:51,95,57,0,0,
304,Ilkka Heikkinen\heikkil01,25,NYR,D,7,0,0,0,2,0,0.2,0,0,0,0,0,0,0,4,0.0,62,8:52,9,9,0,0,
